lineNo,assgNo,prevFixDur,firstfixDur,firstPassFixDur,nextFixDur,firstSaccLen,lastSaccLen,prevFixPos,landingPos,leavingPos,totalFixDur,meanFixDur,regressLen,regressDur,pupilDiamMax,pupilDiamLag,timePrtctg,titleNo,wordNo,label
9886.0,304.0,199.0,199.0,298.0,99.0,239.0188,103.0206,270.248,34.6771,37.6431,99.0,99.0,0.0,396.0,0.1155,0.0765,0.008,8,1,1
5670.0,168.0,199.0,139.0,139.0,179.0,180.025,142.1487,181.276,11.5434,13.2098,139.0,139.0,0.0,0.0,0.106,0.102,0.0133,3,3,0
3216.0,98.0,239.0,239.0,259.0,279.0,148.0008,84.0729,55.5428,94.7259,260.0173,259.0,129.5,0.0,0.0,-0.8904,-0.3369,0.0182,4,2,1
9718.0,299.0,119.0,139.0,139.0,119.0,276.5651,106.9205,240.1687,38.3308,29.2617,139.0,139.0,119.0,0.0,0.023,0.3095,0.0301,5,4,0
10208.0,311.0,139.0,139.0,139.0,219.0,68.5456,134.0168,15.8114,58.2495,64.8787,139.0,139.0,0.0,438.0,0.1217,0.1867,0.0175,3,2,0
7703.0,238.0,179.0,139.0,139.0,99.0,247.5611,317.5,91.444,152.6385,158.1779,139.0,139.0,0.0,0.0,0.2526,0.1206,0.0318,4,3,1
2870.0,87.0,199.0,339.0,339.0,139.0,111.0101,257.2805,68.884,62.0846,56.3072,339.0,339.0,3266.0,0.0,1.2112,1.5457,0.0435,3,3,1
890.0,27.0,179.0,199.0,199.0,139.0,188.914,60.2702,199.5294,23.2863,15.5322,199.0,199.0,139.0,0.0,0.1054,0.5964,0.0463,7,2,0
8541.0,270.0,159.0,179.0,179.0,99.0,236.1086,73.0924,297.2491,58.0194,37.2626,179.0,179.0,0.0,0.0,0.1507,0.2232,0.0503,5,1,0
1816.0,57.0,99.0,139.0,139.0,99.0,565.0179,168.0216,463.0529,108.6393,109.638,139.0,139.0,0.0,0.0,0.1739,0.0259,0.0155,8,8,0
2285.0,73.0,518.0,279.0,279.0,279.0,59.203,140.6983,52.811,52.0024,67.8251,279.0,279.0,638.0,179.0,0.9767,0.2277,0.0172,5,2,1
5286.0,159.0,80.0,159.0,159.0,99.0,215.3073,64.0,193.189,55.0091,56.2428,159.0,159.0,0.0,0.0,0.0533,0.1433,0.0116,6,3,0
8949.0,282.0,179.0,219.0,219.0,99.0,179.5446,202.8084,168.5823,25.7391,31.4841,219.0,219.0,0.0,0.0,0.1177,0.1757,0.0316,3,3,0
9597.0,296.0,119.0,159.0,159.0,179.0,265.5772,138.153,115.3646,167.5269,175.3147,119.0,119.0,537.0,338.0,0.0166,0.0621,0.0133,2,3,0
4430.0,136.0,159.0,219.0,219.0,179.0,97.3255,185.7969,191.7081,121.7631,131.577,199.0,199.0,0.0,219.0,0.0502,0.0487,0.0074,5,6,1
1560.0,47.0,119.0,219.0,219.0,80.0,127.0089,508.5199,108.9036,26.6693,14.5344,219.0,219.0,995.0,0.0,0.0681,0.0841,0.0271,5,5,0
2730.0,83.0,20.0,179.0,179.0,319.0,128.1181,208.5096,29.5296,115.3365,108.9151,179.0,179.0,0.0,0.0,0.19,0.19,0.0179,4,5,0
6306.0,185.0,139.0,119.0,119.0,179.0,166.1942,111.6882,97.4987,118.6971,78.0144,298.0,149.0,1849.0,239.0,0.1625,0.073,0.0441,3,2,0
7276.0,223.0,139.0,239.0,239.0,119.0,213.2416,207.2402,240.6346,38.461,20.5548,239.0,239.0,0.0,0.0,0.2608,0.4398,0.0573,3,2,0
5041.0,153.0,179.0,119.0,119.0,239.0,177.2907,949.8329,122.4949,50.1523,37.3363,119.0,119.0,0.0,0.0,0.4191,0.5746,0.0099,9,8,1
3792.0,121.0,99.0,159.0,159.0,80.0,135.5775,56.0892,175.5249,62.3157,77.8412,159.0,159.0,0.0,0.0,0.2468,0.2943,0.0479,6,1,1
1866.0,58.0,139.0,139.0,318.0,80.0,162.4962,91.7878,184.7079,23.4307,93.1088,318.0,159.0,0.0,0.0,0.4189,0.3453,0.0483,9,2,1
6247.0,184.0,80.0,99.0,99.0,159.0,368.4461,249.1586,415.348,62.8371,63.7201,99.0,99.0,0.0,99.0,0.1205,0.249,0.0306,4,1,1
627.0,21.0,179.0,159.0,318.0,179.0,179.8506,150.3671,187.0107,68.2825,118.5675,318.0,159.0,0.0,318.0,0.0601,0.1611,0.0295,1,1,1
1356.0,42.0,219.0,99.0,99.0,80.0,66.7308,225.2521,89.4986,44.0114,67.4036,99.0,99.0,0.0,0.0,0.0007,0.2482,0.0106,8,1,1
10541.0,321.0,199.0,139.0,139.0,219.0,182.5027,83.3577,166.1927,23.817,1.4142,139.0,139.0,219.0,139.0,0.1057,0.1612,0.0139,7,4,1
4110.0,132.0,199.0,199.0,199.0,139.0,161.4102,507.7046,118.3427,44.1616,30.8869,199.0,199.0,0.0,0.0,0.2395,0.263,0.0235,3,3,1
8366.0,262.0,179.0,119.0,119.0,199.0,139.7033,100.0012,251.406,138.4783,134.1576,179.0,179.0,557.0,0.0,0.2532,0.5452,0.0763,1,1,0
9119.0,286.0,139.0,159.0,159.0,80.0,315.833,698.2036,168.1904,143.2236,119.3399,159.0,159.0,0.0,0.0,0.0837,0.2052,0.0176,6,5,0
8643.0,274.0,179.0,199.0,199.0,139.0,138.4783,719.9424,148.1216,15.6285,27.6812,199.0,199.0,0.0,199.0,-0.0272,0.9383,0.0432,10,3,0
7821.0,240.0,219.0,179.0,279.0,219.0,571.7049,243.4184,706.785,132.9069,126.8562,179.0,89.5,715.0,916.0,0.1181,-0.0204,0.0171,4,1,0
1260.0,40.0,298.0,99.0,198.0,199.0,172.5007,105.5107,109.1146,66.83,70.0179,198.0,99.0,0.0,0.0,0.2087,0.1187,0.057,1,2,0
769.0,23.0,199.0,238.0,238.0,119.0,184.017,22.809,199.1231,10.5475,7.9057,238.0,238.0,119.0,0.0,0.1296,0.1351,0.0367,3,3,1
7515.0,229.0,139.0,119.0,119.0,199.0,96.5829,111.5437,36.7967,82.8553,80.946,119.0,119.0,0.0,119.0,-0.0143,0.1432,0.0171,1,6,0
22.0,1.0,139.0,139.0,139.0,219.0,191.7062,328.3146,178.0449,25.0599,10.5475,139.0,139.0,0.0,0.0,0.123,0.186,0.0182,3,4,1
9534.0,294.0,119.0,139.0,139.0,298.0,204.1354,361.1122,34.2053,172.3231,177.6014,139.0,139.0,0.0,0.0,0.1621,0.2606,0.0233,3,2,1
177.0,5.0,139.0,278.0,278.0,219.0,86.9511,319.8664,58.4209,27.7849,14.151,278.0,278.0,0.0,278.0,-0.009,0.0265,0.0248,6,4,0
6727.0,201.0,119.0,139.0,139.0,139.0,204.1378,306.945,135.2036,81.8413,67.5907,139.0,139.0,0.0,0.0,0.0579,0.4224,0.0864,3,2,1
2512.0,78.0,199.0,279.0,279.0,199.0,186.6936,55.0091,123.2599,67.1193,178.5567,260.0,130.0,11655.0,4861.0,0.3575,0.748,0.0066,6,2,0
9225.0,289.0,80.0,159.0,159.0,219.0,504.9802,290.5275,585.8063,90.068,95.1315,159.0,159.0,1490.0,2903.0,0.1952,0.2037,0.0077,2,1,1
9316.0,289.0,99.0,179.0,179.0,179.0,161.6052,150.812,67.9117,98.5,96.5117,139.0,139.0,4195.0,815.0,0.1522,0.1172,0.0067,5,4,1
5053.0,154.0,179.0,179.0,179.0,139.0,216.9453,582.3257,145.0034,77.0016,72.0694,179.0,179.0,0.0,0.0,0.1213,0.2423,0.0208,1,7,1
1322.0,42.0,179.0,80.0,338.0,179.0,192.5104,127.8329,113.7453,86.8058,177.4218,338.0,112.6667,0.0,0.0,0.1102,0.1102,0.036,3,2,0
6427.0,190.0,119.0,179.0,179.0,80.0,252.448,147.589,313.2491,65.192,52.9646,179.0,179.0,0.0,0.0,-0.0576,0.3249,0.0365,3,1,1
3895.0,125.0,119.0,80.0,80.0,139.0,148.1022,208.0601,219.1734,65.6601,73.0616,219.0,109.5,0.0,299.0,0.2798,0.2953,0.0343,2,1,1
10783.0,332.0,80.0,139.0,139.0,139.0,158.1305,139.5797,219.4767,64.5949,49.7393,139.0,139.0,0.0,0.0,0.204,0.1515,0.031,5,1,1
9540.0,294.0,99.0,139.0,139.0,99.0,427.0354,602.8474,261.0,171.6566,170.8874,139.0,139.0,0.0,0.0,0.2606,0.6081,0.0233,5,5,1
4775.0,147.0,139.0,139.0,139.0,179.0,168.0186,257.2105,123.1016,41.5482,24.1868,139.0,139.0,0.0,0.0,0.3581,0.4201,0.0315,9,4,1
8798.0,278.0,179.0,119.0,119.0,119.0,698.5517,146.3233,692.5208,25.6223,22.2767,139.0,139.0,119.0,0.0,0.2133,0.1903,0.0185,9,7,0
1776.0,56.0,0.0,80.0,80.0,139.0,0.0,107.7926,0.0,27.6586,19.8116,80.0,80.0,0.0,0.0,0.2099,0.0949,0.012,2,2,0
8208.0,256.0,139.0,179.0,179.0,139.0,195.6253,712.2419,141.5097,52.0096,72.3205,179.0,179.0,258.0,0.0,0.3329,0.2254,0.0153,2,6,1
5018.0,153.0,219.0,99.0,179.0,99.0,50.4009,204.0098,94.3398,41.0366,47.2784,179.0,89.5,0.0,0.0,0.0751,0.3651,0.0149,6,1,1
9500.0,293.0,219.0,80.0,80.0,298.0,203.6774,96.9239,136.0588,79.0142,74.3303,119.0,119.0,536.0,595.0,0.0471,0.1086,0.0083,4,4,1
10690.0,328.0,238.0,199.0,199.0,80.0,666.0903,209.6115,774.3546,105.3008,108.2647,119.0,119.0,6261.0,438.0,0.0277,0.0482,0.0118,2,1,1
6887.0,207.0,139.0,139.0,139.0,99.0,103.5193,133.8889,140.4635,192.0378,182.3904,139.0,139.0,0.0,0.0,-0.0551,0.4069,0.0469,9,3,1
4153.0,133.0,139.0,159.0,159.0,100.0,86.6747,398.9778,17.4929,79.0728,64.2806,159.0,159.0,0.0,318.0,0.0095,0.006,0.0114,3,5,0
2236.0,71.0,299.0,199.0,199.0,199.0,490.2499,175.0671,591.6562,101.0371,122.262,199.0,199.0,0.0,0.0,2.7764,2.7764,0.0295,5,1,1
9281.0,289.0,99.0,179.0,179.0,179.0,136.0588,208.9049,120.204,18.6078,22.4555,179.0,179.0,4195.0,815.0,0.2092,0.2182,0.0086,5,4,1
4734.0,146.0,239.0,179.0,179.0,219.0,164.0191,526.0271,78.0897,84.4038,85.5132,179.0,179.0,0.0,179.0,-0.0629,0.0246,0.0204,5,5,0
10782.0,332.0,99.0,119.0,119.0,139.0,153.0817,158.1305,205.039,46.543,47.2573,80.0,80.0,0.0,80.0,0.204,0.1515,0.0178,4,2,0
5361.0,162.0,0.0,179.0,179.0,437.0,0.0,52.1392,0.0,25.02,28.2577,179.0,179.0,437.0,318.0,0.0097,0.0382,0.0224,1,2,1
8650.0,275.0,80.0,179.0,179.0,80.0,283.004,122.4949,236.7826,59.7516,34.7311,179.0,179.0,80.0,0.0,0.0073,0.0918,0.0242,1,7,1
2710.0,82.0,0.0,259.0,259.0,199.0,0.0,60.698,0.0,71.6101,75.8584,259.0,259.0,0.0,0.0,0.9555,1.4635,0.0844,2,1,0
3183.0,97.0,279.0,199.0,199.0,80.0,243.7263,197.2777,159.3895,111.2048,89.0688,199.0,199.0,0.0,0.0,-0.1684,1.7931,0.0384,3,3,1
10342.0,315.0,100.0,99.0,99.0,139.0,396.5593,103.0776,473.3202,117.2711,108.4723,219.0,219.0,596.0,0.0,0.3363,0.3013,0.0292,8,1,1
7053.0,214.0,179.0,139.0,139.0,179.0,143.1861,105.6279,72.0278,69.6348,74.0962,119.0,119.0,298.0,377.0,0.1698,0.2243,0.0374,2,2,0
4175.0,133.0,99.0,119.0,119.0,99.0,72.5017,104.561,17.0294,54.5092,69.5845,119.0,119.0,0.0,0.0,0.108,0.2085,0.0085,7,4,1
1338.0,42.0,199.0,139.0,139.0,99.0,81.5552,49.0026,126.9055,56.3405,54.722,239.0,119.5,457.0,0.0,0.0767,0.1267,0.0255,5,1,1
7784.0,240.0,80.0,119.0,119.0,139.0,243.0869,200.5773,172.6615,100.9715,102.8214,119.0,119.0,139.0,398.0,-0.0034,0.1526,0.0114,1,3,1
1417.0,43.0,99.0,139.0,278.0,99.0,265.0005,123.0498,268.7936,17.4642,182.9986,259.0,129.5,0.0,199.0,0.1002,0.1332,0.0214,4,2,1
244.0,7.0,318.0,258.0,258.0,159.0,201.4528,261.6028,200.8781,8.7464,27.0185,258.0,258.0,974.0,0.0,0.2004,0.3074,0.0462,3,2,1
3486.0,107.0,199.0,80.0,80.0,119.0,171.2921,846.0508,89.2693,92.034,83.0,80.0,80.0,0.0,0.0,0.2118,0.2118,0.0241,6,5,1
1917.0,60.0,80.0,179.0,179.0,179.0,651.5491,691.7301,662.0045,51.5024,62.532,179.0,179.0,0.0,0.0,0.2724,0.2724,0.0866,2,1,0
3205.0,98.0,20.0,199.0,438.0,239.0,114.7966,303.4967,131.6055,38.0296,143.7715,398.0,199.0,1234.0,398.0,0.1316,0.3036,0.028,1,4,0
195.0,6.0,139.0,238.0,238.0,199.0,402.5102,225.5272,379.5787,88.3883,95.0,238.0,238.0,0.0,0.0,-0.051,0.029,0.032,1,1,1
4771.0,147.0,119.0,199.0,199.0,139.0,186.5905,109.638,225.4107,71.2899,73.8394,199.0,199.0,0.0,0.0,0.4861,0.4201,0.0451,8,1,1
6897.0,208.0,179.0,99.0,99.0,80.0,521.6742,378.0268,519.8317,34.176,22.0,139.0,139.0,0.0,0.0,0.1123,0.6353,0.0672,1,2,0
2802.0,85.0,160.0,159.0,159.0,179.0,233.0161,89.0351,202.2004,64.9038,51.5606,159.0,159.0,0.0,0.0,1.2187,1.3232,0.0144,8,5,0
2593.0,78.0,140.0,159.0,159.0,219.0,262.7741,499.0774,282.1436,15.8114,53.7587,478.0,478.0,2152.0,2051.0,-0.429,-1.113,0.012,6,3,0
4083.0,131.0,298.0,139.0,139.0,179.0,223.1098,182.6588,120.1499,101.8455,94.9763,139.0,139.0,0.0,139.0,0.1916,0.5086,0.028,2,2,1
4100.0,132.0,179.0,179.0,179.0,298.0,196.5204,125.049,155.0806,45.2383,40.3113,179.0,179.0,0.0,0.0,0.131,0.1665,0.0212,2,3,0
10083.0,308.0,139.0,80.0,80.0,179.0,140.0009,131.4002,87.023,57.639,62.3258,80.0,80.0,0.0,0.0,-0.0268,-0.0043,0.0086,4,4,0
6307.0,185.0,0.0,139.0,139.0,139.0,111.6882,150.1707,63.1269,56.3604,78.3661,754.0,150.8,0.0,0.0,0.1335,0.4285,0.1116,3,3,0
10744.0,330.0,298.0,278.0,278.0,239.0,110.726,100.1312,163.7681,60.2536,63.0575,278.0,278.0,0.0,0.0,0.2515,0.518,0.0587,8,1,1
10413.0,318.0,99.0,179.0,179.0,179.0,242.0331,191.3426,256.4625,42.1011,22.4611,139.0,139.0,0.0,576.0,0.3157,0.1782,0.0296,1,1,1
3022.0,92.0,279.0,379.0,379.0,339.0,65.7305,165.0242,102.5914,22.8035,22.2092,379.0,379.0,0.0,0.0,0.7296,1.1966,0.0499,5,3,0
1361.0,42.0,238.0,99.0,99.0,99.0,222.1041,123.5364,165.7739,48.3141,50.0849,99.0,99.0,0.0,0.0,0.1812,0.8872,0.0106,9,2,0
8729.0,277.0,80.0,179.0,179.0,378.0,339.6472,702.0621,180.0444,158.155,144.1249,179.0,179.0,0.0,0.0,0.1258,0.1643,0.019,2,7,0
6501.0,192.0,159.0,139.0,139.0,179.0,156.3873,406.2182,101.1929,71.1073,67.7532,139.0,139.0,0.0,0.0,0.0859,0.0859,0.0369,1,6,1
8056.0,250.0,179.0,80.0,80.0,199.0,69.0,661.159,89.4986,19.0066,22.6716,80.0,80.0,0.0,0.0,0.3408,0.3408,0.0141,10,1,1
6218.0,183.0,139.0,139.0,238.0,199.0,333.524,116.0097,249.3933,80.6226,34.6157,238.0,119.0,378.0,0.0,-0.0039,0.1206,0.0229,5,4,0
6627.0,197.0,99.0,119.0,119.0,80.0,204.3679,197.31,126.6689,94.2351,85.2482,80.0,80.0,179.0,0.0,0.099,0.2091,0.015,7,2,0
7794.0,240.0,139.0,119.0,119.0,159.0,351.3307,77.2868,449.3206,94.3663,80.2636,119.0,119.0,0.0,0.0,0.1526,0.1456,0.0114,7,1,1
8265.0,258.0,139.0,179.0,179.0,139.0,53.0,146.0548,99.2018,43.546,53.0212,179.0,179.0,0.0,0.0,0.1369,0.2369,0.0292,2,1,1
8818.0,279.0,179.0,219.0,219.0,119.0,263.5384,225.347,115.1564,144.78,151.1043,219.0,219.0,0.0,0.0,0.0683,0.1708,0.0272,2,4,1
5854.0,174.0,238.0,139.0,139.0,159.0,93.7257,92.5486,89.2749,5.2202,5.8523,139.0,139.0,0.0,0.0,0.2235,0.2215,0.014,2,2,0
8759.0,277.0,139.0,99.0,99.0,179.0,206.5387,432.6777,166.3009,39.3859,31.5357,99.0,99.0,2407.0,0.0,0.2088,0.1963,0.0105,10,5,1
1800.0,57.0,0.0,99.0,99.0,139.0,0.0,212.1114,0.0,82.4924,78.9003,99.0,99.0,318.0,497.0,-0.0176,0.2743,0.011,4,4,0
8663.0,275.0,80.0,80.0,180.0,139.0,355.777,145.7232,305.7221,49.135,87.1436,180.0,90.0,0.0,0.0,0.1053,0.1568,0.0243,4,5,0
9259.0,289.0,179.0,80.0,80.0,179.0,518.0,138.3266,560.0009,45.2134,51.0221,278.0,278.0,10396.0,2426.0,0.1692,0.2227,0.0134,2,2,1
5136.0,155.0,119.0,199.0,199.0,100.0,131.6368,149.6103,89.5545,58.6686,81.1326,199.0,199.0,100.0,0.0,0.1538,0.3358,0.0179,7,7,0
8984.0,283.0,219.0,179.0,179.0,159.0,200.1599,385.643,128.4134,81.9085,84.5488,179.0,179.0,0.0,0.0,0.0597,0.1052,0.0252,1,3,1
3321.0,101.0,99.0,99.0,99.0,159.0,202.5883,534.659,265.859,76.2316,87.7411,99.0,99.0,0.0,180.0,0.3625,0.5545,0.0255,3,1,1
879.0,27.0,80.0,179.0,179.0,119.0,91.0934,102.2754,94.9368,13.4629,17.8885,179.0,179.0,0.0,179.0,0.1279,0.1469,0.0417,2,2,0
3042.0,93.0,179.0,160.0,160.0,20.0,76.8651,687.4511,31.7648,70.889,38.2688,160.0,160.0,0.0,0.0,0.5216,1.3871,0.0121,1,8,1
4318.0,135.0,99.0,139.0,139.0,179.0,114.5044,295.7047,43.382,62.002,70.6417,139.0,139.0,0.0,139.0,0.01,0.006,0.0086,6,2,1
995.0,30.0,139.0,100.0,100.0,278.0,190.5151,934.2292,145.4166,46.8241,41.9672,100.0,100.0,0.0,0.0,0.0989,0.0989,0.0103,1,7,1
7526.0,229.0,119.0,179.0,179.0,278.0,587.5734,113.8859,775.7351,194.0522,186.2451,119.0,119.0,397.0,0.0,0.0847,0.0847,0.0171,5,1,1
6582.0,195.0,0.0,99.0,99.0,159.0,302.0141,95.0053,321.4094,23.0489,22.7706,119.0,119.0,0.0,0.0,0.2646,0.2895,0.027,2,2,1
8651.0,275.0,179.0,80.0,80.0,139.0,122.4949,457.5423,174.0402,52.1177,60.4028,80.0,80.0,0.0,80.0,0.0073,0.0918,0.0108,1,5,1
6103.0,180.0,179.0,179.0,179.0,159.0,304.2014,144.5424,365.5708,60.5,58.0086,179.0,179.0,0.0,0.0,0.0656,0.1126,0.0173,6,1,0
14.0,1.0,179.0,318.0,318.0,219.0,196.3288,102.5695,181.0442,37.8054,13.5,318.0,318.0,2246.0,0.0,0.34,0.34,0.0416,3,3,1
2675.0,81.0,20.0,120.0,120.0,20.0,92.5014,419.0716,65.0538,65.0692,56.5685,120.0,120.0,0.0,0.0,0.4335,0.556,0.0128,1,5,0
3032.0,92.0,239.0,279.0,279.0,239.0,311.4161,235.6194,368.4087,57.0307,63.0079,259.0,259.0,0.0,0.0,2.8676,3.3196,0.0341,8,1,1
2691.0,81.0,199.0,239.0,239.0,159.0,244.6268,130.0961,172.4558,76.8798,93.5548,239.0,239.0,0.0,0.0,0.2635,0.4215,0.0255,5,4,1
9807.0,302.0,99.0,179.0,179.0,119.0,317.0319,319.0611,328.0015,11.068,17.1828,179.0,179.0,0.0,0.0,0.122,0.258,0.0362,5,4,1
10564.0,323.0,99.0,139.0,338.0,159.0,334.8918,65.307,426.9333,89.8693,65.0173,338.0,169.0,0.0,0.0,0.1872,0.2847,0.1576,4,1,1
2498.0,78.0,199.0,339.0,339.0,179.0,771.7624,55.7315,803.5571,40.6356,135.5083,339.0,339.0,219.0,1651.0,0.205,-0.037,0.0085,4,1,1
4586.0,142.0,119.0,99.0,198.0,119.0,234.5085,139.5143,166.0753,81.0386,81.1542,198.0,99.0,0.0,0.0,0.2282,0.2367,0.0142,8,2,0
4568.0,142.0,179.0,139.0,139.0,179.0,132.8053,161.3079,94.0,45.722,43.9118,139.0,139.0,0.0,0.0,-0.0758,0.0487,0.01,4,6,1
3883.0,125.0,179.0,99.0,99.0,99.0,121.9529,232.2848,158.2561,42.547,43.5115,99.0,99.0,0.0,99.0,-0.0122,0.2923,0.0155,5,1,0
8550.0,271.0,0.0,139.0,278.0,159.0,0.0,187.5613,0.0,49.8723,96.2873,278.0,139.0,0.0,0.0,-0.0188,0.1212,0.0492,1,1,0
6458.0,191.0,119.0,99.0,99.0,99.0,119.8019,793.512,56.8859,66.8169,81.4985,99.0,99.0,0.0,0.0,0.2259,0.1599,0.0212,2,8,1
5288.0,159.0,99.0,159.0,159.0,99.0,140.5222,91.9837,81.1234,82.3241,91.7347,159.0,159.0,258.0,378.0,0.1433,0.1433,0.0116,6,5,0
4001.0,129.0,199.0,239.0,239.0,139.0,265.0924,361.8207,227.0022,38.0033,36.6674,179.0,179.0,1869.0,418.0,0.3416,0.3416,0.0157,3,3,1
9000.0,283.0,179.0,119.0,199.0,139.0,193.0784,219.3171,138.7552,64.2223,51.3858,139.0,139.0,0.0,417.0,0.0972,0.1997,0.0195,4,3,0
1127.0,34.0,179.0,139.0,139.0,238.0,316.611,270.9142,278.7436,39.4271,34.6771,139.0,139.0,0.0,0.0,0.2553,0.2948,0.018,5,2,1
4229.0,134.0,258.0,139.0,278.0,219.0,809.7711,112.5178,840.7312,28.3769,34.0588,219.0,219.0,0.0,0.0,-0.0385,0.03,0.0113,5,1,1
8298.0,259.0,139.0,238.0,238.0,258.0,155.6157,165.7181,74.1687,80.1265,83.6496,238.0,238.0,0.0,0.0,-0.0691,0.1319,0.0445,1,2,0
10805.0,333.0,239.0,179.0,179.0,119.0,137.816,150.4028,76.531,59.5189,51.7228,179.0,179.0,298.0,179.0,0.0395,0.082,0.0283,3,4,0
7921.0,246.0,100.0,119.0,119.0,139.0,59.3001,183.4734,58.0086,36.3456,54.3323,119.0,119.0,0.0,0.0,0.1783,0.2198,0.0203,4,2,0
7159.0,219.0,199.0,80.0,199.0,99.0,300.0375,114.0175,389.56,95.8449,103.4843,199.0,99.5,0.0,0.0,0.1586,0.0901,0.0317,4,1,1
113.0,4.0,378.0,179.0,179.0,219.0,83.1685,480.3543,79.4292,20.573,23.1138,179.0,179.0,0.0,537.0,0.1485,0.147,0.0226,8,2,1
9043.0,284.0,119.0,99.0,198.0,119.0,256.0005,335.0302,118.0678,135.0037,134.0457,198.0,99.0,0.0,0.0,0.2422,0.3797,0.0232,8,3,0
9572.0,295.0,298.0,139.0,139.0,119.0,136.5009,300.3502,175.8892,54.7768,71.7513,139.0,139.0,0.0,0.0,0.1856,0.1786,0.0274,5,1,1
267.0,8.0,278.0,437.0,437.0,139.0,82.1523,79.489,108.9036,83.7929,81.8841,437.0,437.0,0.0,0.0,0.0959,0.2524,0.0876,3,1,0
5182.0,157.0,258.0,99.0,99.0,139.0,105.5296,226.5657,85.5102,38.1084,42.9418,99.0,99.0,0.0,0.0,0.1518,0.0813,0.0102,2,6,0
3754.0,119.0,80.0,99.0,99.0,139.0,114.0175,127.4608,114.0395,30.4015,38.4513,99.0,99.0,0.0,0.0,0.1603,0.3603,0.0275,6,3,1
3266.0,99.0,298.0,139.0,139.0,119.0,170.7469,22.3886,95.3362,142.6201,155.8212,139.0,139.0,0.0,0.0,0.162,0.2765,0.0198,9,2,0
8285.0,258.0,80.0,159.0,278.0,278.0,449.273,104.9976,436.7711,32.6841,173.0563,278.0,139.0,0.0,0.0,-0.0591,0.1494,0.0454,4,2,1
5097.0,155.0,358.0,159.0,159.0,139.0,318.4168,142.5351,300.6726,31.4841,29.0,159.0,159.0,0.0,0.0,0.1108,0.1978,0.0143,1,4,1
4893.0,149.0,278.0,119.0,238.0,139.0,382.0239,129.1172,448.0179,66.0095,70.6435,219.0,219.0,0.0,219.0,0.2891,0.2911,0.0249,9,1,0
10498.0,321.0,80.0,80.0,80.0,80.0,321.753,161.834,376.4492,55.8144,67.2031,80.0,80.0,0.0,199.0,0.1837,0.3742,0.008,4,2,0
127.0,4.0,119.0,139.0,139.0,338.0,113.5837,177.9129,17.2627,94.2245,86.7828,139.0,139.0,1947.0,417.0,0.0775,0.2875,0.0175,5,5,0
5707.0,169.0,179.0,179.0,179.0,159.0,154.0008,451.5377,84.0,74.6676,75.5993,179.0,179.0,0.0,0.0,0.1325,0.1055,0.0225,2,5,1
8954.0,282.0,159.0,179.0,179.0,219.0,119.877,247.0233,158.978,42.0595,46.0435,179.0,179.0,0.0,358.0,0.1757,0.0847,0.0258,3,1,0
2089.0,66.0,80.0,80.0,80.0,80.0,178.5252,267.0117,125.004,57.2713,50.1523,179.0,179.0,0.0,179.0,0.1229,0.1859,0.0179,8,3,0
2051.0,65.0,119.0,159.0,159.0,119.0,116.9027,46.2709,118.1905,78.1313,61.2066,199.0,199.0,616.0,0.0,0.1194,0.0499,0.0242,7,1,1
9515.0,293.0,139.0,298.0,298.0,179.0,283.317,127.4019,189.0238,97.0696,75.1066,259.0,259.0,1611.0,3462.0,0.2401,0.2226,0.018,2,5,0
2848.0,86.0,239.0,159.0,159.0,239.0,106.6314,515.5546,150.0833,41.1461,76.415,159.0,159.0,0.0,0.0,0.8267,2.9147,0.0181,9,1,0
2615.0,78.0,279.0,339.0,339.0,199.0,481.8641,384.7184,553.9765,78.8495,55.3399,478.0,478.0,1335.0,937.0,0.904,2.0375,0.012,9,1,1
9066.0,285.0,139.0,99.0,99.0,179.0,243.1008,716.9275,202.0025,41.9076,44.6794,99.0,99.0,0.0,0.0,0.2327,0.3802,0.0167,2,7,1
1387.0,43.0,139.0,119.0,119.0,219.0,89.1866,170.9218,26.0,86.1757,86.2279,119.0,119.0,0.0,0.0,-0.0098,0.0622,0.0098,4,3,1
1507.0,45.0,139.0,258.0,258.0,239.0,125.1259,151.1663,222.4095,98.5089,62.2294,238.0,119.0,0.0,794.0,0.1111,0.0606,0.0375,7,4,0
410.0,12.0,139.0,119.0,119.0,119.0,208.0487,149.1208,32.5576,173.572,157.0796,119.0,119.0,0.0,0.0,0.2658,0.3083,0.0215,8,5,0
7343.0,225.0,99.0,139.0,139.0,99.0,159.8452,241.1327,77.1751,115.2313,81.5874,180.0,90.0,477.0,180.0,0.0208,0.1113,0.018,4,3,0
9851.0,304.0,179.0,119.0,119.0,219.0,216.6478,164.7741,171.9767,58.843,57.3847,119.0,119.0,199.0,1188.0,0.065,0.122,0.0096,1,3,0
10169.0,310.0,80.0,119.0,119.0,99.0,90.5677,62.155,104.1009,53.1154,89.56,119.0,119.0,0.0,0.0,0.2722,0.1587,0.0153,4,1,1
1606.0,48.0,99.0,99.0,99.0,80.0,89.0505,193.1457,16.6433,82.7602,67.1956,99.0,99.0,0.0,99.0,0.1176,0.1176,0.0203,4,2,1
1841.0,57.0,199.0,99.0,99.0,99.0,94.6678,70.7831,78.0,51.5606,59.0085,199.0,199.0,99.0,198.0,0.1308,0.0969,0.0222,1,2,1
